year,month,day,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023,05,04,15.4,2,23.4,0,0,132,14,42.1,1018,743
2023,05,05,14.7,10.7,21.5,10.9,0,92,6.8,60.5,1015.9,261
2023,05,06,14,7.5,20.8,4.1,0,117,6.1,24.1,1016.3,445
2023,05,07,16.3,11.9,22.9,1.5,0,108,8.3,27.7,1016.6,138
2023,05,08,15,12.5,19.2,0.1,0,112,10.4,25.9,1020.1,121
2023,05,09,15.9,12.3,20.7,31.6,0,151,11.5,36.4,1012,67
2023,05,10,13.3,11,17.1,7.1,0,269,8.6,27.7,1011,47
2023,05,11,13,10.1,16.4,8.1,0,273,7.6,25.9,1014.2,55
2023,05,12,15,10.9,19.6,0,0,73,11.9,36.4,1015.7,99
2023,05,13,13.5,7.5,20.5,6.7,0,92,7.9,38.9,1018.6,439
2023,05,14,14.1,4.6,21.4,0,0,98,7.9,35.3,1015.8,461
2023,05,15,13.8,9.2,20,4.3,0,299,15.5,40.7,1013.4,380
2023,05,16,10.9,6.4,15.6,0,0,334,21.2,43.9,1019.6,390
2023,05,17,10.1,4.1,15.9,0,0,344,11.9,40.7,1025.2,536
2023,05,18,11.3,1.2,18.7,0,0,75,9,33.5,1025.3,795
2023,05,19,13.8,3.3,21.6,0,0,91,8.3,35.3,1022.8,704
2023,05,20,14.3,6.3,19.7,0,0,46,11.9,34.6,1019.1,105
2023,05,21,17,10.5,24.9,0,0,326,10.4,38.2,1014.2,397
2023,05,22,17.4,12.4,22.4,0,0,275,11.2,32,1013.8,226
2023,05,23,13.5,6.3,16.9,0,0,326,19.4,46.4,1019.7,95
2023,05,24,9.8,2.6,14.8,0,0,12,9.4,25.9,1023.2,241
2023,05,25,11.7,2.2,19,0,0,59,10.1,35.3,1025.5,827
2023,05,26,13.7,6.4,20.1,0,0,17,12.2,35.3,1027,820
2023,05,27,15.8,5.3,24.5,0,0,79,7.6,29.5,1023.4,894
2023,05,28,17.3,6.2,25.8,0,0,51,10.1,36.4,1018.5,798
2023,05,29,16,9.8,21.9,0,0,0,15.5,38.9,1021.4,905
2023,05,30,15,6.6,21.6,0,0,6,14.8,35.6,1023.7,901
2023,05,31,18.6,7.3,26.6,0,0,75,11.9,42.5,1021.6,898
2023,06,01,16.2,9.8,22.5,0,0,347,14.4,36.4,1019.5,838
2023,06,02,14.2,10.2,20.7,0,0,15,13.3,36.4,1019.4,674
2023,06,03,17.6,11,23.6,0,0,83,14,37.8,1018.8,914
2023,06,04,17.3,5.2,25.3,0,0,74,10.4,33.8,1019.4,915
2023,06,05,18,6.1,26.7,0,0,69,8.3,33.8,1018.4,901
2023,06,06,18.4,7.6,27,0.2,0,68,8.6,33.5,1017.9,575
2023,06,07,17.2,13.6,22.2,8.3,0,20,9,32,1017.6,182
2023,06,08,18.9,11.7,26.3,0.4,0,91,7.6,45.7,1014.4,621
2023,06,09,21.3,10.1,29,0,0,112,11.2,36.4,1012.9,768
2023,06,10,23.7,13.1,30.9,0,0,107,10.8,35.3,1013.5,866
2023,06,11,24.1,16.6,30.1,0,0,110,15.1,42.1,1014.9,889
2023,06,12,22.4,12.1,29.8,0,0,110,11.9,35.3,1014.1,874
2023,06,13,22,13.2,27.8,0,0,103,12.6,42.1,1012.5,922
2023,06,14,19.6,10.7,25.3,0,0,94,11.9,42.5,1015.2,887
2023,06,15,19.1,8.6,27.7,0,0,69,8.3,33.5,1017.6,704
2023,06,16,19.3,9.5,27.8,0,0,29,8.3,38.9,1016.9,800
2023,06,17,20.1,9.3,28.8,0,0,66,7.9,29.5,1014.5,847
2023,06,18,22.2,10.3,31.1,0.9,0,112,9.7,27.7,1011.4,541
2023,06,19,23.7,17.7,29.5,0.1,0,196,9.7,37.1,1011.3,598
2023,06,20,24.3,17.9,31.4,0,0,158,12.6,58,1010.5,405
2023,06,21,22.5,15.7,28.3,0.1,0,337,9,29.2,1015.7,447
2023,06,22,21.4,17,26.9,26.6,0,83,13.3,61.2,1013.5,172
2023,06,23,20,15,26.2,0,0,312,17.3,44.3,1021.4,452
2023,06,24,21.3,12.4,28.9,0,0,84,7.9,26.6,1022.8,856
2023,06,25,23.9,13.2,31.3,0,0,124,9.4,25.9,1016.6,927
2023,06,26,20.3,12.9,25.3,0,0,282,16.2,43.9,1016.4,507
2023,06,27,17.8,11.7,23.4,0.2,0,278,11.2,35.3,1019.3,297
2023,06,28,18.4,13.6,22.5,0,0,235,6.5,22.3,1018.1,24
2023,06,29,20.9,16.7,24.9,4.5,0,145,7.6,25.9,1013.9,6
2023,06,30,17.9,14.4,22.7,0.1,0,317,13,35.3,1012.3,517
2023,07,01,17.6,14.9,22.1,1.9,0,191,14,39.6,1006.5,18
2023,07,02,18.4,13.8,23,0,0,254,16.6,44.3,1010,176
2023,07,03,17.8,11.5,22.9,0,0,247,17.6,43.2,1011.3,313
2023,07,04,18.9,11.1,24.4,2.6,0,253,12.2,39.6,1011.9,565
2023,07,05,17,13.4,21.3,0,0,219,22.3,59.8,1011.1,316
2023,07,06,17.5,9.9,24.7,0,0,233,8.3,30.2,1017.6,790
2023,07,07,21.4,8.9,30.4,0,0,116,9.7,33.8,1018.3,873
2023,07,08,25,14.1,34.5,4,0,130,11.9,61.2,1015.9,640
2023,07,09,24,16.7,35.9,8.5,0,131,9.7,83.9,1017.6,497
2023,07,10,22,15.3,27.5,0,0,307,10.4,31.3,1019.6,428
2023,07,11,24.7,13.9,33.7,1.8,0,159,10.1,46.8,1011.7,765
2023,07,12,21.2,15.8,25.7,0.1,0,273,16.6,44.3,1011.7,445
2023,07,13,18.5,13.1,24.3,0,0,254,12.6,40.7,1016.9,464
2023,07,14,21.8,13.5,28.7,0,0,140,11.9,40.7,1013,641
2023,07,15,22.2,18.5,26.3,7.1,0,151,13.3,46.8,1007,134
2023,07,16,20.6,14.2,25,0,0,216,17.3,45.7,1013.7,522
2023,07,17,18.5,10.7,25.5,0,0,253,11.9,53.6,1018.7,535
2023,07,18,18.9,8.1,26.8,0,0,94,7.6,34.6,1017.9,725
2023,07,19,18.6,10.6,25.5,0.3,0,328,11.9,43.9,1013.2,258
2023,07,20,18.8,14.9,24.2,0.7,0,294,10.8,42.5,1013.6,365
2023,07,21,16.7,11.5,21.8,0,0,271,9.4,38.9,1011.6,112
2023,07,22,18.4,10.7,25.6,0,0,206,9.7,38.9,1013,429
2023,07,23,19,15.8,22.3,6.3,0,180,15.5,50,1008.4,6
2023,07,24,18.6,15.4,24.7,7.8,0,219,12.2,45,1004,149
2023,07,25,15.3,10.2,19.4,0,0,319,10.8,35.6,1007,126
2023,07,26,15.8,10.3,21.8,20.7,0,191,9.4,45,1012.3,361
2023,07,27,16.6,13.7,19.2,23.8,0,185,11.2,34.6,1007,0
2023,07,28,19.2,16.3,23.6,11,0,198,8.6,29.5,1007.4,134
2023,07,29,18.8,15.2,22.1,2.3,0,189,7.6,23.4,1008.1,94
2023,07,30,17.9,15.1,23.1,0.8,0,235,13.7,46.4,1012.1,180
2023,07,31,17.8,16.4,21.3,15.4,0,208,15.1,46.4,1008.1,5
2023,08,01,17.5,14.8,22.2,0.8,0,241,16.6,48.2,1001.1,152
2023,08,02,17.8,14.4,24.2,8.4,0,177,17.3,64.8,995,130
2023,08,03,17.2,14.4,21.5,2.3,0,237,19.1,52.9,1000.9,42
2023,08,04,16.4,12.8,21.9,1.5,0,286,7.9,32.8,1013.1,145
2023,08,05,15.8,10.8,20.6,3.4,0,135,7.6,25.9,1011.5,179
2023,08,06,14.3,12.6,16.5,31.7,0,236,15.8,51.8,1006.7,0
2023,08,07,14.7,11.6,19.9,4,0,282,19.1,53.6,1014.9,235
2023,08,08,15.6,10.3,20,5.3,0,233,15.5,51.8,1014.2,91
2023,08,09,17.1,11.9,22.5,0,0,296,9,25.9,1016,442
2023,08,10,17.5,10.9,24.6,0,0,172,5,18.4,1020.6,748
2023,08,11,22.3,12.4,30.5,6.6,0,142,9.4,38.2,1018.9,741
2023,08,12,20.5,15.3,25.5,4.1,0,199,12.2,37.1,1016.3,70
2023,08,13,19.1,13.2,25.3,0,0,140,8.3,27,1016.6,295
2023,08,14,19.9,11.6,26,7.5,0,136,9.7,42.5,1014,430
2023,08,15,21.1,17.1,24.1,5.8,0,121,7.2,27.7,1015.4,217
2023,08,16,21.1,17.3,26,2.9,0,77,7.6,25.2,1018.1,245
2023,08,17,20,16.7,24.6,0,0,333,7.6,22.3,1017.2,196
2023,08,18,22.5,14.7,29.7,0,0,121,7.3,31.3,1014.5,530
2023,08,19,24.1,19.5,30.8,0.2,0,107,10.1,38.2,1015.5,310
2023,08,20,22.6,17.1,28.6,0,0,61,6.5,22.3,1020.9,535
2023,08,21,22.1,15.9,27.9,0,0,24,8.3,27.7,1021.2,722
2023,08,22,20.6,14.5,27,0,0,18,7.6,27.7,1019.7,474
2023,08,23,20.3,12.4,28.6,0.9,0,93,7.9,25.9,1019.1,776
2023,08,24,20.1,14.1,26.7,1.5,0,135,10.8,39.6,1013.8,214
2023,08,25,19.2,16.6,23.1,30.8,0,118,9.4,78.8,1008.4,47
2023,08,26,17.9,11.6,23,0,0,240,10.8,31.3,1010.8,544
2023,08,27,16,10.6,22.8,0.2,0,203,9,45.7,1009.7,292
2023,08,28,14.7,7.8,20.5,0,0,51,6.8,20.5,1011.8,177
2023,08,29,15.3,11,20.7,0,0,4,6.5,24.1,1010.6,214
2023,08,30,14.2,10.7,19.3,10.4,0,181,9.4,35.3,1007.2,183
2023,08,31,15,10.7,20.4,0.4,0,222,10.1,42.5,1010.8,346
2023,09,01,15.6,12.5,19.6,10,0,129,9.7,34.6,1013,16
2023,09,02,18.7,12.4,25.4,0,0,75,7.6,19.8,1019.7,625
2023,09,03,17.5,11.8,24.1,0,0,58,5.8,14.8,1026.4,439
2023,09,04,18.8,9.2,26.1,0,0,113,11.5,29.5,1024.5,731
2023,09,05,22,14.3,28.2,0,0,113,15.5,40.7,1019.4,749
2023,09,06,21.7,13.3,28.9,0,0,118,10.1,27.7,1019.5,746
2023,09,07,20.9,11.4,29.6,0,0,130,9.7,29.2,1018.4,741
2023,09,08,21.3,13.5,30.5,0,0,112,10.4,27.7,1016.7,726
2023,09,09,22.2,13.9,31.1,0,0,106,6.4,16.7,1017.2,714
2023,09,10,23,14.6,31.5,0,0,110,6,16.7,1017.5,696
2023,09,11,23.7,16.4,31.6,0,0,99,7.6,17,1013.7,636
2023,09,12,21.1,17.4,25.9,6.8,0,338,10.1,31.3,1011.6,270
2023,09,13,17.6,12.6,22.3,0.7,0,294,11.5,40,1016.7,45
2023,09,14,14.7,8.9,20.7,0,0,121,6.5,16.6,1021.7,365
2023,09,15,16.2,8.8,23.5,0,0,111,9,24.1,1017.2,618
2023,09,16,20,11.4,26.8,2.5,0,111,7.1,22,1013.2,456
2023,09,17,22.3,18.2,27.3,0.3,0,148,9.2,25.9,1012.6,486
2023,09,18,20.3,14.8,25.2,2.5,0,174,17.3,62.3,1005.9,357
2023,09,19,17.1,13.1,20.6,0,0,216,18.7,46.8,1011.4,329
2023,09,20,18.7,13.6,24,0,0,169,16.6,45.7,1008,384
2023,09,21,17.4,13.3,21.6,19.1,0,147,13.3,73.4,999.3,66
2023,09,22,14,10.3,19.4,2,0,179,13.3,43.2,1002.5,247
2023,09,23,13.6,9,17.9,0,0,221,11.9,37.1,1015.4,326
2023,09,24,13.6,6,19.8,0,0,132,11.2,30.2,1024.6,666
2023,09,25,15.1,9.2,21.1,0,0,121,12.6,31.3,1022.6,630
2023,09,26,15.8,6.8,23.2,0,0,127,10,22.2,1020.5,552
2023,09,27,17.7,10.1,24.6,0,0,122,11.7,31,1018,474
2023,09,28,19,13.2,24.5,0,0,95,7.2,21,1016.4,534
2023,09,29,18.6,11.1,24.3,1.7,0,175,14.8,46.8,1018,132
2023,09,30,13,7.6,19.3,0,0,99,6.5,18.4,1025.9,293
2023,10,01,16.5,8.2,23.6,0,0,126,9.4,18.4,1023.3,631
2023,10,02,19.3,12.9,25.9,0,0,117,11.2,24.1,1018.7,590
2023,10,03,16.5,10.2,20.5,10.4,0,213,15.1,49.3,1016.4,78
2023,10,04,13.3,9.1,17.3,0,0,211,10.4,31,1026.4,144
2023,10,05,13.6,9.8,17.6,0,0,222,9.7,29.5,1025.1,174
2023,10,06,13.9,7.9,20.5,0,0,161,7.9,22.7,1024.5,486
2023,10,07,16.5,10.7,23.1,0,0,204,9,29.5,1022.4,366
2023,10,08,15.8,12.3,19.4,0,0,94,5.8,20.5,1023.6,18
2023,10,09,16.3,12,21.5,0,0,142,6.1,29.5,1020.2,66
2023,10,10,16.8,9.6,24.4,0,0,132,7.9,19.8,1018.8,522
2023,10,11,19.5,12.8,26,0.9,0,173,11.9,34.6,1014,462
2023,10,12,16.6,14.2,20.4,2.9,0,191,11.5,40.7,1013.9,12
2023,10,13,19.8,16.1,23.3,4.8,0,175,17.3,61.2,1007.6,18
2023,10,14,12.5,5.5,20,0.9,0,264,18.7,56.2,1011.9,294
2023,10,15,6.5,2.1,10.6,0.9,0,244,8.3,33.5,1021.1,132
2023,10,16,4.9,-0.8,10.8,0,0,103,6.8,18,1022.4,90
2023,10,17,8.1,3.2,13.3,0,0,98,11.9,29.5,1017.5,336
2023,10,18,10.1,4.1,15,8.8,0,125,16.9,42.5,1005.3,282
2023,10,19,14.5,10.7,18.8,3.1,0,129,15.1,29.5,992.1,120
2023,10,20,14.3,12.1,15.9,23.8,0,122,13.7,34.6,981.2,0
2023,10,21,14,12.2,16.9,0,0,169,16.9,53.6,994.1,348
2023,10,22,12.3,11,14.2,0.7,0,166,9.7,37.1,1007.3,6
2023,10,23,11.2,5.6,14.2,2.4,0,121,12.6,35.3,1010.3,12
2023,10,24,11.3,7.1,13.6,4.8,0,158,11.2,33.5,1003.5,114
2023,10,25,9.8,7.4,12.3,12.9,0,140,16.2,43.9,996.4,0
2023,10,26,10.5,9.1,12.4,1.4,0,199,9.7,35.3,995,30
2023,10,27,10.6,7.7,13.5,14.9,0,165,9.4,22.3,993.1,6
2023,10,28,11.4,8.9,14.6,3.1,0,153,14,38.9,997.3,36
2023,10,29,13.7,10.3,15.9,0.1,0,176,18.7,48.6,996.2,36
2023,10,30,12.8,10.5,15.4,6.5,0,146,14,40.7,999,54
2023,10,31,11.5,9.1,14.4,3.8,0,227,13.7,38.9,1002.5,84
2023,11,01,12,10,14,0.1,0,157,16.6,50.8,1001.5,0
2023,11,02,12.3,10.2,15.4,0.2,0,165,29.2,82.1,983.1,216
2023,11,03,9.1,4.9,12,0,0,193,18.4,45,986.6,138
2023,11,04,8.8,6.5,10.5,2.3,0,154,20.2,56.2,981.5,18
2023,11,05,10.7,9.5,13.5,2.8,0,208,19.4,58,980.9,12
2023,11,06,10.7,6.9,13.2,0,0,211,17.6,49.3,1002.1,234
2023,11,07,9.1,6.5,12.7,1.7,0,198,14.8,45.7,1010.3,66
2023,11,08,9.5,7.9,12.2,12.7,0,190,16.2,46.4,1012.1,192
2023,11,09,8.7,4.5,11.5,8.3,0,177,13.3,56.9,1002.4,48
2023,11,10,7.9,4.9,10,5.3,0,173,15.1,48.6,997.9,48
2023,11,11,6.4,4,10,0.4,0,249,13,34.6,1004.5,90
2023,11,12,5.9,1.1,9.5,1,0,133,9.4,22.3,1007.1,318
2023,11,13,9.9,5.3,15.2,10.2,0,166,16.2,55.1,1003.8,0
2023,11,14,11.3,8.8,12.9,22.3,0,232,18.4,61.2,1004.5,0
2023,11,15,10.3,7,13.2,0,0,258,17.3,48.2,1014.1,138
2023,11,16,7.1,5.1,8.3,0,0,144,8.6,20.5,1012.8,12
2023,11,17,4.3,0.1,7.4,1.1,0,75,6.8,16.6,1019.8,0
2023,11,18,6,3,10.1,8,0,126,13.7,35.3,1019.6,0
2023,11,19,12.1,10,14.3,0,0,223,17.6,51.8,1010.3,168
2023,11,20,10.1,7.7,12.2,1.7,0,226,13.7,45,1009.5,36
2023,11,21,7.6,3.7,9.7,0.1,0,350,8.6,32.8,1016.3,0
2023,11,22,4.1,0,6.9,0,0,81,6.8,17.3,1028,396
2023,11,23,9,3.2,11.8,2.3,0,237,18.4,52.6,1020.5,0
2023,11,24,5.5,0.9,9.4,8.4,0,300,22,64.8,1010.1,90
2023,11,25,3.5,0.4,6.3,4.2,0,296,14,46.4,1011.7,0
2023,11,26,4.8,3,6.8,1.7,0,254,8.6,26.6,1014.7,0
2023,11,27,2.8,2,4.2,25.9,0,151,13.3,31.3,999.8,0
2023,11,28,0.4,-3.1,2.1,0.3,0,330,15.1,38.9,1003.1,12
2023,11,29,1.1,-1.8,3.7,1.2,0,206,11.5,42.1,1003.3,0
2023,11,30,0.4,-3.9,3,0.1,0,99,7.6,25.2,1001.2,6
2023,12,01,-1.1,-3.2,0.2,0,0,36,9.7,25.9,1005.8,0
2023,12,02,-1.7,-2.6,-0.4,0,0,3,8.3,20.5,1013.7,102
2023,12,03,-0.6,-2.2,2,2.7,0,153,13,38.2,1020.6,276
2023,12,04,0.3,-0.8,2.3,9,0,122,22.7,50.8,1008.2,0
2023,12,05,4.5,2.3,7.2,3.5,0,158,14.8,35.3,1002.5,0
2023,12,06,2.9,1.1,5,0.4,0,275,9.4,33.5,1014.2,6
2023,12,07,1.8,-0.8,3.5,2.4,0,137,12.2,40,1017.5,222
2023,12,08,4,1.4,7.4,0.1,0,136,13.3,35.6,1009.2,0
2023,12,09,7.2,4.5,10.6,9.3,0,156,16.9,50,1004.2,6
2023,12,10,10,7.8,11.4,1.8,0,236,23.8,73.4,1004.4,54
2023,12,11,9.8,6.7,11.3,3.1,0,249,18,60.5,1003.6,0
2023,12,12,8.5,6.6,10,1.1,0,161,11.2,48.2,1003.7,48
2023,12,13,7.6,5.2,11.4,0,0,164,7.2,18.4,999,138
2023,12,14,5.1,2.2,7.2,1.4,0,314,10.1,31,1017.4,0
2023,12,15,6,3.4,8.3,0.3,0,181,5.4,13,1034,0
2023,12,16,8,6,9.9,0,0,234,10.4,32.8,1039.7,6
2023,12,17,6.7,3.9,8.9,0,0,155,10.4,20.5,1036.7,186
2023,12,18,1.9,-3.1,6,0,0,96,6.8,24.8,1032,396
2023,12,19,5.2,2.9,7.2,18.4,0,170,14,33.5,1020.6,0
2023,12,20,7,5.4,8.9,2.6,0,256,19.1,45.7,1014.6,0
2023,12,21,8.8,5.5,11.5,18.3,0,261,28.1,85.3,1000.9,0
2023,12,22,7.9,3.8,10.2,9.7,0,283,26.3,77,1003.6,0
2023,12,23,8.8,6.7,10.1,2.1,0,269,23.8,64.8,1009.3,0
2023,12,24,11,9.2,13.2,2.9,0,242,22.3,65.5,1007.2,0
2023,12,25,11.8,10.7,12.8,5,0,237,20.5,47.5,1008.5,0
2023,12,26,9.2,3.1,12,0,0,248,18.4,52.9,1014.7,60
2023,12,27,7.2,2.8,10.2,0,0,137,13.7,38.9,1016.5,0
2023,12,28,9.6,5.4,12.3,0,0,198,19.1,50,1013.4,240
2023,12,29,10.3,7.6,11.7,2.5,0,212,20.2,51.1,1010,0
2023,12,30,8.7,6.2,11.2,0,0,212,14.4,42.1,1012.4,132
2023,12,31,8.9,6.8,10.7,0,0,165,22.7,51.8,1001.6,66
2024,01,01,7.9,6.5,8.8,12.3,0,210,19.4,48.2,1005.4,0
2024,01,02,9.6,6.4,12.4,13.8,0,182,19.4,69.1,994.1,0
2024,01,03,10.3,7.8,12.9,5,0,228,23,60.5,992.6,36
2024,01,04,7.9,5.1,9.7,0.8,0,239,16.9,53.6,1002.2,18
2024,01,05,8.1,6.4,9.3,0.9,0,183,18.4,45,1000.1,108
2024,01,06,4.1,1.7,6.8,0.4,0,299,11.9,31.3,1008.7,0
2024,01,07,0.7,-1.3,2,0,0,10,15.5,37.1,1020.8,0
2024,01,08,-2.3,-6.3,0.3,0,0,39,15.5,38.2,1028.8,270
2024,01,09,-4.8,-10.4,2.4,0,0,37,5.4,26.6,1030.6,420
2024,01,10,-5.8,-10.2,0.1,0,0,108,6.1,14.8,1029,78
2024,01,11,-5.1,-10.6,0.3,0,0,106,6.1,22.3,1032.5,420
2024,01,12,-0.6,-1.9,0.5,0.2,0,298,5,15.5,1032.2,0
2024,01,13,1.2,0.2,2.4,0,0,229,10.1,32,1023.2,0
2024,01,14,0.9,-0.2,1.5,1,0,259,9,42.1,1010.4,0
2024,01,15,0.8,0.1,1.8,0.7,0,262,18,40.7,1004,0
2024,01,16,-0.4,-5,1.7,0,0,232,13.3,40,1008.7,180
2024,01,17,-2.3,-4.8,-0.6,12,0,88,10.4,25.9,992.9,0
2024,01,18,-2.2,-4.5,-0.5,0.4,0,302,6.5,16.6,1000.9,282
2024,01,19,-2,-5.6,1.5,0,0,184,5,13,1020.9,12
2024,01,20,-4.1,-10.3,-0.2,0,0,120,12.2,32,1029.3,414
2024,01,21,1,-2.6,6.9,0.5,0,138,19.8,51.1,1022.9,0
2024,01,22,9.2,6.2,12.7,0.1,0,212,24.1,64.1,1012.4,96
2024,01,23,7.7,5.5,11.7,4.2,0,231,19.8,56.9,1023.1,192
2024,01,24,11.4,8.1,14.3,0,0,254,25.9,87.8,1021.9,36
2024,01,25,7.6,2.7,10,1.3,0,193,9,31,1027.9,120
2024,01,26,8.1,2,12.1,5.3,0,225,16.2,65.5,1026.2,84
2024,01,27,3,-2.6,8.5,0,0,138,7.9,14.8,1035.8,438
2024,01,28,5.6,0.7,10.9,0,0,117,17.6,38.9,1029.7,474
2024,01,29,8.5,4.7,12.8,0,0,129,15.5,31.3,1027.4,312
2024,01,30,8.8,6.5,12,0,0,159,13,35.3,1028.9,6
2024,01,31,5.8,1.5,7.7,4.7,0,230,8.3,20.5,1031.8,0
2024,02,01,6.5,0.9,9.1,0.2,0,261,12.6,36.4,1029.6,366
2024,02,02,6.8,2.6,11.5,0.3,0,216,11.5,40,1029.4,324
2024,02,03,9.5,7.8,11,2.6,0,250,16.9,42.5,1026.3,0
2024,02,04,10.3,9,11.2,1,0,253,21.2,52.9,1022.7,0
2024,02,05,10.5,7.6,14.1,0,0,252,17.6,52.9,1020.1,378
2024,02,06,10.6,8.7,11.8,3.5,0,232,23.4,60.5,1012.5,0
2024,02,07,5.7,2.6,11.6,9.6,0,181,14.4,46.4,1004.7,0
2024,02,08,6.3,2.8,11.6,17.3,0,120,10.1,27.7,997.4,0
2024,02,09,11,9.2,13.1,4.1,0,160,14,32.8,987,0
2024,02,10,10.3,7.9,13.2,0.2,0,117,10.1,27.7,986.8,210
2024,02,11,8.8,7.2,10.9,2.9,0,159,9,43.9,991.1,0
2024,02,12,7.2,2.8,11,0.1,0,252,10.1,38.2,1004.5,66
2024,02,13,5.8,0.8,10.7,0,0,188,12.6,32.8,1017.5,342
2024,02,14,10.2,8.1,12.6,5.9,0,178,13.7,35.3,1017.4,12
2024,02,15,12.9,10.5,16,1.1,0,149,15.1,33.5,1015.3,18
2024,02,16,12.1,9.9,13.9,1.9,0,162,10.4,25.9,1014.9,0
2024,02,17,9.9,5.9,11.4,0,0,266,7.2,19.8,1030.1,0
2024,02,18,8.4,6,10.7,6.3,0,169,14.4,43.9,1027.1,0
2024,02,19,9.2,7.6,12,0.9,0,273,15.1,43.2,1026.1,0
2024,02,20,7.9,4.4,11.8,0,0,240,10.1,32,1027.2,12
2024,02,21,8.8,7.2,11.2,17.9,0,179,15.1,40.7,1015,18
2024,02,22,10,6.2,13.8,3,0,170,19.8,82.1,991,0
2024,02,23,6.3,1.7,9.6,0.1,0,189,19.1,48.2,993.8,114
2024,02,24,5.4,2.4,8.5,0.2,0,171,16.9,45,999.9,120
2024,02,25,6.9,4.6,10,4.3,0,150,16.9,40.7,1001,66
2024,02,26,6.4,5.2,7.5,9.4,0,64,15.8,40,1002,0
2024,02,27,6,1.2,10.5,0,0,322,11.5,33.8,1015.5,270
2024,02,28,5.5,2.3,9.7,0,0,122,6.5,18,1020.9,240
2024,02,29,7.2,2.7,12.8,0,0,135,14,30.2,1011.4,174
2024,03,01,7.9,4,11.4,0,0,153,16.6,40.7,1003.5,324
2024,03,02,10.2,4.7,14.2,0,0,138,20.5,38.9,1001,354
